"ensembl_gene_id","logFC","P.Value","adj.P.Val","comparison"
"ENSMUSG00000058006",0.0685328448982254,0.916957206161459,1,"24h_vs_4h"
"ENSMUSG00000028565",-0.0754950371417173,0.917492487444653,1,"24h_vs_4h"
"ENSMUSG00000044080",0.0160830211092176,0.918047235391786,1,"24h_vs_4h"
"ENSMUSG00000002221",-0.100976208937137,0.918655356931009,1,"24h_vs_4h"
"ENSMUSG00000057530",-0.107017002525339,0.919218051823606,1,"24h_vs_4h"
"ENSMUSG00000027303",-0.0808821080338902,0.919334501869725,1,"24h_vs_4h"
"ENSMUSG00000024764",-0.0479710026700282,0.919991180732653,1,"24h_vs_4h"
"ENSMUSG00000026209",-0.00713141652952132,0.920203271840343,1,"24h_vs_4h"
"ENSMUSG00000022844",0.0984552032714952,0.920297556032102,1,"24h_vs_4h"
"ENSMUSG00000024668",-0.0125863793732819,0.9211353552881,1,"24h_vs_4h"
"ENSMUSG00000032621",0.0565233581474445,0.921991729603545,1,"24h_vs_4h"
"ENSMUSG00000091512",-0.00697182347120773,0.922006829781238,1,"24h_vs_4h"
"ENSMUSG00000038240",-0.10359452907765,0.92343664217719,1,"24h_vs_4h"
"ENSMUSG00000025277",-0.00764441164750096,0.923961254878316,1,"24h_vs_4h"
"ENSMUSG00000024498",-0.00757324292403894,0.92488859235105,1,"24h_vs_4h"
"ENSMUSG00000024150",-0.0246770320126082,0.924948045650571,1,"24h_vs_4h"
"ENSMUSG00000028106",0.133757759705198,0.925901595258139,1,"24h_vs_4h"
"ENSMUSG00000018995",-0.100918488652475,0.926482433812524,1,"24h_vs_4h"
"ENSMUSG00000018340",-0.0857096390762457,0.926491452245875,1,"24h_vs_4h"
"ENSMUSG00000048351",-0.00713775315215415,0.929526828002433,1,"24h_vs_4h"
"ENSMUSG00000005846",0.00526835349587884,0.929979746771802,1,"24h_vs_4h"
"ENSMUSG00000026426",0.109872172353075,0.930288773805629,1,"24h_vs_4h"
"ENSMUSG00000050029",0.00603527282366656,0.93039882202588,1,"24h_vs_4h"
"ENSMUSG00000037722",1.31372136583998,0.931097979676993,1,"24h_vs_4h"
"ENSMUSG00000027712",-0.00443084911947622,0.931172734121857,1,"24h_vs_4h"
"ENSMUSG00000023020",-0.133183332704753,0.934097596903875,1,"24h_vs_4h"
"ENSMUSG00000030894",0.0112394811078467,0.935118622222835,1,"24h_vs_4h"
"ENSMUSG00000026761",-0.0546039284738562,0.935458894397779,1,"24h_vs_4h"
"ENSMUSG00000000711",0.00770172445489337,0.935556730220101,1,"24h_vs_4h"
"ENSMUSG00000026956",-0.00561673792851991,0.936711665269406,1,"24h_vs_4h"
"ENSMUSG00000041926",0.0062734632668402,0.936845777839335,1,"24h_vs_4h"
"ENSMUSG00000006673",0.0799233578531009,0.937388505092666,1,"24h_vs_4h"
"ENSMUSG00000039959",0.0113427195258673,0.937564752787831,1,"24h_vs_4h"
"ENSMUSG00000000959",-0.00693960462137966,0.937725784236681,1,"24h_vs_4h"
"ENSMUSG00000039183",-0.107813248508155,0.937930176236323,1,"24h_vs_4h"
"ENSMUSG00000051391",0.657439116773855,0.939424065678977,1,"24h_vs_4h"
"ENSMUSG00000030272",0.0588992443727605,0.939715167322724,1,"24h_vs_4h"
"ENSMUSG00000003458",-0.0605580289689023,0.940039819031752,1,"24h_vs_4h"
"ENSMUSG00000019820",0.00270376526447436,0.941087296741768,1,"24h_vs_4h"
"ENSMUSG00000069662",-0.0147521000616351,0.941324895443381,1,"24h_vs_4h"
"ENSMUSG00000021241",-0.00645968916149187,0.944604605015061,1,"24h_vs_4h"
"ENSMUSG00000002731",-0.0810255095996446,0.945862931800219,1,"24h_vs_4h"
"ENSMUSG00000037017",-0.0723501806938742,0.946525283791563,1,"24h_vs_4h"
"ENSMUSG00000038812",-0.0432338378068309,0.946682955720174,1,"24h_vs_4h"
"ENSMUSG00000028292",-0.00475988675252026,0.947248938413997,1,"24h_vs_4h"
"ENSMUSG00000010660",-0.0415758625147618,0.947256092238457,1,"24h_vs_4h"
"ENSMUSG00000039615",0.00617714196411612,0.947294394851737,1,"24h_vs_4h"
"ENSMUSG00000026981",-0.0592786527354718,0.947662169662115,1,"24h_vs_4h"
"ENSMUSG00000036781",0.00841743573034393,0.947941300999376,1,"24h_vs_4h"
"ENSMUSG00000014195",0.00568218973432977,0.948671930348027,1,"24h_vs_4h"
"ENSMUSG00000029176",-0.0516384155879024,0.949585131231141,1,"24h_vs_4h"
"ENSMUSG00000015776",0.0607906394885553,0.94999579177325,1,"24h_vs_4h"
"ENSMUSG00000024944",-0.0109705971294538,0.95003046109788,1,"24h_vs_4h"
"ENSMUSG00000038736",2.95918447483449,0.951266718129423,1,"24h_vs_4h"
"ENSMUSG00000024121",-0.0542231524603132,0.951740325156663,1,"24h_vs_4h"
"ENSMUSG00000010406",0.0609150657027904,0.95201599908601,1,"24h_vs_4h"
"ENSMUSG00000041548",0.0654265570098111,0.952223142906064,1,"24h_vs_4h"
"ENSMUSG00000026849",0.059788676197293,0.952799776434102,1,"24h_vs_4h"
"ENSMUSG00000031683",0.0803789408022695,0.952908882527787,1,"24h_vs_4h"
"ENSMUSG00000074218",-0.0776483421590051,0.952968175077207,1,"24h_vs_4h"
"ENSMUSG00000005087",-0.0465204978602038,0.95313953401947,1,"24h_vs_4h"
"ENSMUSG00000037916",-0.00407841376345885,0.953490186467379,1,"24h_vs_4h"
"ENSMUSG00000022816",-0.0581519787144877,0.953757267092954,1,"24h_vs_4h"
"ENSMUSG00000041645",-0.105442964975985,0.953979523014552,1,"24h_vs_4h"
"ENSMUSG00000020076",0.00563969314734081,0.954009924701106,1,"24h_vs_4h"
"ENSMUSG00000002844",0.0431357920355318,0.954208491291128,1,"24h_vs_4h"
"ENSMUSG00000020593",-0.0370992999610635,0.955349314661301,1,"24h_vs_4h"
"ENSMUSG00000022721",-0.0319552599403075,0.956030052449389,1,"24h_vs_4h"
"ENSMUSG00000014402",-0.0401293049345206,0.956333784964377,1,"24h_vs_4h"
"ENSMUSG00000079363",-0.037042340471082,0.956402364577401,1,"24h_vs_4h"
"ENSMUSG00000031885",0.0367031755030958,0.95733622386597,1,"24h_vs_4h"
"ENSMUSG00000029076",0.0522539214639686,0.960047721270615,1,"24h_vs_4h"
"ENSMUSG00000031701",0.00430674715512325,0.962158840662621,1,"24h_vs_4h"
"ENSMUSG00000039047",0.0226438322920366,0.962409323967588,1,"24h_vs_4h"
"ENSMUSG00000024018",-0.0519077178627221,0.962752006820926,1,"24h_vs_4h"
"ENSMUSG00000022351",-0.0398827512581725,0.962978497034842,1,"24h_vs_4h"
"ENSMUSG00000000378",-0.0320587520427331,0.963161137884532,1,"24h_vs_4h"
"ENSMUSG00000021917",2.71365675802063,0.96340853294784,1,"24h_vs_4h"
"ENSMUSG00000013701",0.0841329966004807,0.963961267034421,1,"24h_vs_4h"
"ENSMUSG00000055723",-0.00517383001922767,0.964717395049429,1,"24h_vs_4h"
"ENSMUSG00000021967",-0.0624136031845488,0.964759517946388,1,"24h_vs_4h"
"ENSMUSG00000036197",-0.025304280637247,0.964843859020422,1,"24h_vs_4h"
"ENSMUSG00000051346",0.0488506428440338,0.96592838802875,1,"24h_vs_4h"
"ENSMUSG00000027951",-0.0459147603888681,0.966395437424553,1,"24h_vs_4h"
"ENSMUSG00000032026",0.0241310010160412,0.96713219672998,1,"24h_vs_4h"
"ENSMUSG00000054604",-0.0328292922475448,0.967297262027476,1,"24h_vs_4h"
"ENSMUSG00000028430",-0.0371549597554335,0.967645515217941,1,"24h_vs_4h"
"ENSMUSG00000022471",0.0257525459610477,0.967697024398922,1,"24h_vs_4h"
"ENSMUSG00000071659",-0.0025073382549472,0.967747430577082,1,"24h_vs_4h"
"ENSMUSG00000063787",0.0348090939004706,0.967931544584644,1,"24h_vs_4h"
"ENSMUSG00000005687",0.00305860736593289,0.968125137701079,1,"24h_vs_4h"
"ENSMUSG00000051768",-0.0284992905797807,0.969130020483905,1,"24h_vs_4h"
"ENSMUSG00000048007",-0.00231417835408365,0.969330891382957,1,"24h_vs_4h"
"ENSMUSG00000031511",-0.0255788918743391,0.969572095558597,1,"24h_vs_4h"
"ENSMUSG00000024194",0.0232032694484481,0.970264938859658,1,"24h_vs_4h"
"ENSMUSG00000019923",-0.0224055193996158,0.971408126821192,1,"24h_vs_4h"
"ENSMUSG00000022048",0.00195745274202608,0.971483980483493,1,"24h_vs_4h"
"ENSMUSG00000038619",0.0396653290145075,0.971735677933766,1,"24h_vs_4h"
"ENSMUSG00000034993",-0.00175320449201877,0.972770681222638,1,"24h_vs_4h"
"ENSMUSG00000024683",0.00148281646844595,0.973690994996694,1,"24h_vs_4h"
"ENSMUSG00000031840",0.0255420754726394,0.973791903049622,1,"24h_vs_4h"
"ENSMUSG00000024604",0.0369421868827651,0.974644102456892,1,"24h_vs_4h"
"ENSMUSG00000000826",0.0474298116645784,0.974872210419136,1,"24h_vs_4h"
"ENSMUSG00000058351",0.0410084375619313,0.975405632162049,1,"24h_vs_4h"
"ENSMUSG00000018287",0.0298908971351999,0.975595934791031,1,"24h_vs_4h"
"ENSMUSG00000028447",-0.032521615314824,0.976323486445639,1,"24h_vs_4h"
"ENSMUSG00000029500",0.00200759588026855,0.97647083542814,1,"24h_vs_4h"
"ENSMUSG00000022905",-0.0318892810914413,0.976562041036243,1,"24h_vs_4h"
"ENSMUSG00000019539",0.0408158452286429,0.976634627150532,1,"24h_vs_4h"
"ENSMUSG00000026199",-0.0303380123594472,0.977256316769014,1,"24h_vs_4h"
"ENSMUSG00000021103",0.0194711150076081,0.977284114022195,1,"24h_vs_4h"
"ENSMUSG00000022771",0.0185591397756255,0.97755913043883,1,"24h_vs_4h"
"ENSMUSG00000004393",-0.0241088495652306,0.977621710941928,1,"24h_vs_4h"
"ENSMUSG00000035245",0.0167766581502633,0.978031861290263,1,"24h_vs_4h"
"ENSMUSG00000034109",0.00240291062757336,0.97925099867147,1,"24h_vs_4h"
"ENSMUSG00000019979",0.00775416588547628,0.97936588129814,1,"24h_vs_4h"
"ENSMUSG00000028194",-0.016969584834186,0.980053821229218,1,"24h_vs_4h"
"ENSMUSG00000025016",-0.00310055517121199,0.980056286755363,1,"24h_vs_4h"
"ENSMUSG00000015289",0.032356942042032,0.980231463114353,1,"24h_vs_4h"
"ENSMUSG00000022765",-0.0142278959021347,0.980297786452276,1,"24h_vs_4h"
"ENSMUSG00000004043",0.0134860683309626,0.981839725645228,1,"24h_vs_4h"
"ENSMUSG00000019782",-0.0217992042256476,0.981896531548254,1,"24h_vs_4h"
"ENSMUSG00000001036",-0.014590903786118,0.982061044055967,1,"24h_vs_4h"
"ENSMUSG00000031710",0.0112596776312017,0.982414461431587,1,"24h_vs_4h"
"ENSMUSG00000068328",0.0234631098378522,0.983334242778881,1,"24h_vs_4h"
"ENSMUSG00000031818",-0.0801433200179389,0.983443662730297,1,"24h_vs_4h"
"ENSMUSG00000029153",-0.0117186326467262,0.983804246596858,1,"24h_vs_4h"
"ENSMUSG00000022961",0.000828607477256327,0.983828396916282,1,"24h_vs_4h"
"ENSMUSG00000047945",-0.0148904497247919,0.984239815380921,1,"24h_vs_4h"
"ENSMUSG00000022235",0.0230331506801171,0.984561272894576,1,"24h_vs_4h"
"ENSMUSG00000062949",-0.0146089547346691,0.984888033757536,1,"24h_vs_4h"
"ENSMUSG00000006418",0.011109344636651,0.985252731629475,1,"24h_vs_4h"
"ENSMUSG00000008682",-0.0335663481642463,0.985675027266094,1,"24h_vs_4h"
"ENSMUSG00000020695",0.00185378493300803,0.985781782439487,1,"24h_vs_4h"
"ENSMUSG00000015672",-0.0210423912606856,0.986131012326729,1,"24h_vs_4h"
"ENSMUSG00000065954",-0.0114996057976278,0.986440304437972,1,"24h_vs_4h"
"ENSMUSG00000031158",-0.0172603149310682,0.986567776171265,1,"24h_vs_4h"
"ENSMUSG00000019763",0.0162465837991661,0.986666352377355,1,"24h_vs_4h"
"ENSMUSG00000020650",-0.0132057350611881,0.986803814707049,1,"24h_vs_4h"
"ENSMUSG00000038416",-0.00164702639627734,0.987444220609734,1,"24h_vs_4h"
"ENSMUSG00000026254",0.0104071264188228,0.987737926801751,1,"24h_vs_4h"
"ENSMUSG00000026819",0.019759809764615,0.987772586612242,1,"24h_vs_4h"
"ENSMUSG00000030335",-0.0240616916532908,0.987972522341254,1,"24h_vs_4h"
"ENSMUSG00000016252",0.0032674123914056,0.989318558658271,1,"24h_vs_4h"
"ENSMUSG00000025261",-0.00107168538421831,0.989690615075219,1,"24h_vs_4h"
"ENSMUSG00000021549",-1.1446068242032,0.98979133968143,1,"24h_vs_4h"
"ENSMUSG00000028676",-0.00131811810639348,0.989859347981493,1,"24h_vs_4h"
"ENSMUSG00000057421",-0.0115325080810216,0.99080284033072,1,"24h_vs_4h"
"ENSMUSG00000024222",0.000505001765610302,0.990882803866795,1,"24h_vs_4h"
"ENSMUSG00000027805",0.010532782534419,0.990973538252157,1,"24h_vs_4h"
"ENSMUSG00000079477",-0.000552943761807256,0.991147501642419,1,"24h_vs_4h"
"ENSMUSG00000028530",0.00776942061832742,0.991335322633059,1,"24h_vs_4h"
"ENSMUSG00000033307",-0.00129463642056038,0.991440385221536,1,"24h_vs_4h"
"ENSMUSG00000002365",0.00578241003402269,0.991601677163341,1,"24h_vs_4h"
"ENSMUSG00000028271",-0.00951337429638599,0.991806500648661,1,"24h_vs_4h"
"ENSMUSG00000059363",0.00953341191912571,0.99219722963202,1,"24h_vs_4h"
"ENSMUSG00000000384",0.000735261117856822,0.992360011223169,1,"24h_vs_4h"
"ENSMUSG00000004451",0.00099532819653092,0.992869415091107,1,"24h_vs_4h"
"ENSMUSG00000033860",0.0117804520503206,0.993000029520312,1,"24h_vs_4h"
"ENSMUSG00000043411",0.0149039782238063,0.993385844041404,1,"24h_vs_4h"
"ENSMUSG00000000743",0.00568126402263047,0.993680683034403,1,"24h_vs_4h"
"ENSMUSG00000033184",0.00100302363153304,0.994058060495554,1,"24h_vs_4h"
"ENSMUSG00000027699",0.0109297889891735,0.994695715224416,1,"24h_vs_4h"
"ENSMUSG00000036104",-0.000654005094556709,0.994747595561594,1,"24h_vs_4h"
"ENSMUSG00000056851",-0.130661206867817,0.994836856252765,1,"24h_vs_4h"
"ENSMUSG00000038121",-0.00547550497660865,0.994977025618093,1,"24h_vs_4h"
"ENSMUSG00000034723",-0.00717467929539595,0.995020219015545,1,"24h_vs_4h"
"ENSMUSG00000028309",-0.00530859179941956,0.995917497089427,1,"24h_vs_4h"
"ENSMUSG00000017830",-0.00339537701304593,0.996498777078796,1,"24h_vs_4h"
"ENSMUSG00000022246",0.976212601182453,0.996869087458044,1,"24h_vs_4h"
"ENSMUSG00000022177",-0.563335202318452,0.998026921080292,1,"24h_vs_4h"
"ENSMUSG00000069769",0.00121007629952175,0.998654308684163,1,"24h_vs_4h"
"ENSMUSG00000026131",-0.00172081330957141,0.998918476956169,1,"24h_vs_4h"
"ENSMUSG00000055401",-0.000714810630064733,0.999012469987598,1,"24h_vs_4h"
"ENSMUSG00000058600",0.0423119536074594,0.999889974534973,1,"24h_vs_4h"
"ENSMUSG00000032786",-3.5527136788005e-15,0.999999999999948,1,"24h_vs_4h"
"ENSMUSG00000028427",-3.5527136788005e-15,0.999999999999995,1,"24h_vs_4h"
"ENSMUSG00000025869",3.5527136788005e-15,0.999999999999995,1,"24h_vs_4h"
"ENSMUSG00000027878",3.5527136788005e-15,0.999999999999995,1,"24h_vs_4h"
"ENSMUSG00000034259",3.5527136788005e-15,0.999999999999996,1,"24h_vs_4h"
"ENSMUSG00000025040",3.5527136788005e-15,0.999999999999996,1,"24h_vs_4h"
"ENSMUSG00000038544",-3.5527136788005e-15,0.999999999999996,1,"24h_vs_4h"
"ENSMUSG00000096370",3.5527136788005e-15,0.999999999999997,1,"24h_vs_4h"
"ENSMUSG00000052214",3.5527136788005e-15,0.999999999999997,1,"24h_vs_4h"
"ENSMUSG00000002500",-3.5527136788005e-15,0.999999999999997,1,"24h_vs_4h"
"ENSMUSG00000068748",-3.5527136788005e-15,0.999999999999998,1,"24h_vs_4h"
"ENSMUSG00000013663",0.389470799549791,1,1,"24h_vs_4h"
"ENSMUSG00000064345",0,1,1,"24h_vs_4h"
"ENSMUSG00000039656",0,1,1,"24h_vs_4h"
"ENSMUSG00000002307",0,1,1,"24h_vs_4h"
"ENSMUSG00000053877",0,1,1,"24h_vs_4h"
"ENSMUSG00000052293",0,1,1,"24h_vs_4h"
"ENSMUSG00000022587",0,1,1,"24h_vs_4h"
"ENSMUSG00000026280",0,1,1,"24h_vs_4h"
"ENSMUSG00000032737",0,1,1,"24h_vs_4h"
"ENSMUSG00000014850",0,1,1,"24h_vs_4h"
"ENSMUSG00000014602",0,1,1,"24h_vs_4h"
"ENSMUSG00000032410",0,1,1,"24h_vs_4h"
"ENSMUSG00000055013",0,1,1,"24h_vs_4h"
"ENSMUSG00000026434",0,1,1,"24h_vs_4h"
"ENSMUSG00000051590",0,1,1,"24h_vs_4h"
"ENSMUSG00000018740",0,1,1,"24h_vs_4h"
"ENSMUSG00000026202",0,1,1,"24h_vs_4h"
"ENSMUSG00000032666",0,1,1,"24h_vs_4h"
"ENSMUSG00000039382",0,1,1,"24h_vs_4h"
"ENSMUSG00000047539",0,1,1,"24h_vs_4h"
"ENSMUSG00000039128",0,1,1,"24h_vs_4h"
"ENSMUSG00000038696",0,1,1,"24h_vs_4h"
"ENSMUSG00000041355",0,1,1,"24h_vs_4h"
"ENSMUSG00000022995",0,1,1,"24h_vs_4h"
"ENSMUSG00000027763",0,1,1,"24h_vs_4h"
"ENSMUSG00000037395",0,1,1,"24h_vs_4h"
"ENSMUSG00000001420",0,1,1,"24h_vs_4h"
"ENSMUSG00000026470",0,1,1,"24h_vs_4h"
"ENSMUSG00000026558",0,1,1,"24h_vs_4h"
"ENSMUSG00000028080",0,1,1,"24h_vs_4h"
"ENSMUSG00000026857",0,1,1,"24h_vs_4h"
"ENSMUSG00000026773",0,1,1,"24h_vs_4h"
"ENSMUSG00000037174",0,1,1,"24h_vs_4h"
"ENSMUSG00000038975",0,1,1,"24h_vs_4h"
"ENSMUSG00000059741",0,1,1,"24h_vs_4h"
"ENSMUSG00000037400",0,1,1,"24h_vs_4h"
"ENSMUSG00000040351",0,1,1,"24h_vs_4h"
"ENSMUSG00000005057",0,1,1,"24h_vs_4h"
"ENSMUSG00000062127",0,1,1,"24h_vs_4h"
"ENSMUSG00000029291",0,1,1,"24h_vs_4h"
"ENSMUSG00000025437",0,1,1,"24h_vs_4h"
"ENSMUSG00000070733",0,1,1,"24h_vs_4h"
"ENSMUSG00000039456",0,1,1,"24h_vs_4h"
"ENSMUSG00000029594",0,1,1,"24h_vs_4h"
"ENSMUSG00000029166",0,1,1,"24h_vs_4h"
"ENSMUSG00000078435",0,1,1,"24h_vs_4h"
"ENSMUSG00000033788",0,1,1,"24h_vs_4h"
"ENSMUSG00000004270",0,1,1,"24h_vs_4h"
"ENSMUSG00000034023",0,1,1,"24h_vs_4h"
"ENSMUSG00000035236",0,1,1,"24h_vs_4h"
"ENSMUSG00000029569",0,1,1,"24h_vs_4h"
"ENSMUSG00000001909",0,1,1,"24h_vs_4h"
"ENSMUSG00000004947",0,1,1,"24h_vs_4h"
"ENSMUSG00000023262",0,1,1,"24h_vs_4h"
"ENSMUSG00000026307",0,1,1,"24h_vs_4h"
"ENSMUSG00000025878",0,1,1,"24h_vs_4h"
"ENSMUSG00000026604",0,1,1,"24h_vs_4h"
"ENSMUSG00000030750",0,1,1,"24h_vs_4h"
"ENSMUSG00000031532",0,1,1,"24h_vs_4h"
"ENSMUSG00000039286",0,1,1,"24h_vs_4h"
"ENSMUSG00000027742",0,1,1,"24h_vs_4h"
"ENSMUSG00000043279",0,1,1,"24h_vs_4h"
"ENSMUSG00000034951",0,1,1,"24h_vs_4h"
"ENSMUSG00000048039",0,1,1,"24h_vs_4h"
"ENSMUSG00000020536",0,1,1,"24h_vs_4h"
"ENSMUSG00000034485",0,1,1,"24h_vs_4h"
"ENSMUSG00000054277",0,1,1,"24h_vs_4h"
"ENSMUSG00000055041",0,1,1,"24h_vs_4h"
"ENSMUSG00000022150",0,1,1,"24h_vs_4h"
"ENSMUSG00000038034",0,1,1,"24h_vs_4h"
"ENSMUSG00000062604",0,1,1,"24h_vs_4h"
"ENSMUSG00000021900",0,1,1,"24h_vs_4h"
"ENSMUSG00000017176",0,1,1,"24h_vs_4h"
"ENSMUSG00000050891",0,1,1,"24h_vs_4h"
"ENSMUSG00000020258",0,1,1,"24h_vs_4h"
"ENSMUSG00000055762",0,1,1,"24h_vs_4h"
"ENSMUSG00000021592",0,1,1,"24h_vs_4h"
"ENSMUSG00000024807",0,1,1,"24h_vs_4h"
"ENSMUSG00000023994",0,1,1,"24h_vs_4h"
"ENSMUSG00000021952",0,1,1,"24h_vs_4h"
"ENSMUSG00000032423",0,1,1,"24h_vs_4h"
"ENSMUSG00000022146",0,1,1,"24h_vs_4h"
"ENSMUSG00000079043",0,1,1,"24h_vs_4h"
"ENSMUSG00000030763",0,1,1,"24h_vs_4h"
"ENSMUSG00000035585",0,1,1,"24h_vs_4h"
"ENSMUSG00000034342",0,1,1,"24h_vs_4h"
"ENSMUSG00000051793",0,1,1,"24h_vs_4h"
"ENSMUSG00000049553",0,1,1,"24h_vs_4h"
"ENSMUSG00000060860",0,1,1,"24h_vs_4h"
"ENSMUSG00000042289",0,1,1,"24h_vs_4h"
"ENSMUSG00000002968",0,1,1,"24h_vs_4h"
"ENSMUSG00000015149",0,1,1,"24h_vs_4h"
"ENSMUSG00000004565",0,1,1,"24h_vs_4h"
"ENSMUSG00000087687",0,1,1,"24h_vs_4h"
"ENSMUSG00000055670",0,1,1,"24h_vs_4h"
"ENSMUSG00000041720",0,1,1,"24h_vs_4h"
"ENSMUSG00000003992",0,1,1,"24h_vs_4h"
"ENSMUSG00000030649",0,1,1,"24h_vs_4h"
"ENSMUSG00000024236",0,1,1,"24h_vs_4h"
"ENSMUSG00000061313",0,1,1,"24h_vs_4h"
"ENSMUSG00000031959",0,1,1,"24h_vs_4h"
"ENSMUSG00000030465",0,1,1,"24h_vs_4h"
"ENSMUSG00000031858",0,1,1,"24h_vs_4h"
"ENSMUSG00000040111",0,1,1,"24h_vs_4h"
"ENSMUSG00000031669",0,1,1,"24h_vs_4h"
"ENSMUSG00000034312",0,1,1,"24h_vs_4h"
"ENSMUSG00000001472",0,1,1,"24h_vs_4h"
"ENSMUSG00000038697",0,1,1,"24h_vs_4h"
"ENSMUSG00000035208",0,1,1,"24h_vs_4h"
"ENSMUSG00000032193",0,1,1,"24h_vs_4h"
"ENSMUSG00000032254",0,1,1,"24h_vs_4h"
"ENSMUSG00000003308",0,1,1,"24h_vs_4h"
"ENSMUSG00000032348",0,1,1,"24h_vs_4h"
"ENSMUSG00000032497",0,1,1,"24h_vs_4h"
"ENSMUSG00000033392",0,1,1,"24h_vs_4h"
"ENSMUSG00000059263",0,1,1,"24h_vs_4h"
"ENSMUSG00000057193",0,1,1,"24h_vs_4h"
"ENSMUSG00000018068",0,1,1,"24h_vs_4h"
"ENSMUSG00000039914",0,1,1,"24h_vs_4h"
"ENSMUSG00000019857",0,1,1,"24h_vs_4h"
"ENSMUSG00000059436",0,1,1,"24h_vs_4h"
"ENSMUSG00000032705",0,1,1,"24h_vs_4h"
"ENSMUSG00000019873",0,1,1,"24h_vs_4h"
"ENSMUSG00000059791",0,1,1,"24h_vs_4h"
"ENSMUSG00000021286",0,1,1,"24h_vs_4h"
"ENSMUSG00000021598",0,1,1,"24h_vs_4h"
"ENSMUSG00000052180",0,1,1,"24h_vs_4h"
"ENSMUSG00000021003",0,1,1,"24h_vs_4h"
"ENSMUSG00000021156",0,1,1,"24h_vs_4h"
"ENSMUSG00000020974",0,1,1,"24h_vs_4h"
"ENSMUSG00000021068",0,1,1,"24h_vs_4h"
"ENSMUSG00000071647",0,1,1,"24h_vs_4h"
"ENSMUSG00000021733",0,1,1,"24h_vs_4h"
"ENSMUSG00000074886",0,1,1,"24h_vs_4h"
"ENSMUSG00000023923",0,1,1,"24h_vs_4h"
"ENSMUSG00000069089",0,1,1,"24h_vs_4h"
"ENSMUSG00000015176",0,1,1,"24h_vs_4h"
"ENSMUSG00000021629",0,1,1,"24h_vs_4h"
"ENSMUSG00000024068",0,1,1,"24h_vs_4h"
"ENSMUSG00000022000",0,1,1,"24h_vs_4h"
"ENSMUSG00000022100",0,1,1,"24h_vs_4h"
"ENSMUSG00000018334",0,1,1,"24h_vs_4h"
"ENSMUSG00000021840",0,1,1,"24h_vs_4h"
"ENSMUSG00000039007",0,1,1,"24h_vs_4h"
"ENSMUSG00000059586",0,1,1,"24h_vs_4h"
"ENSMUSG00000037204",0,1,1,"24h_vs_4h"
"ENSMUSG00000018830",0,1,1,"24h_vs_4h"
"ENSMUSG00000033020",0,1,1,"24h_vs_4h"
"ENSMUSG00000052369",0,1,1,"24h_vs_4h"
"ENSMUSG00000022404",0,1,1,"24h_vs_4h"
"ENSMUSG00000022671",0,1,1,"24h_vs_4h"
"ENSMUSG00000023018",0,1,1,"24h_vs_4h"
"ENSMUSG00000031093",0,1,1,"24h_vs_4h"
"ENSMUSG00000041215",0,1,1,"24h_vs_4h"
"ENSMUSG00000045975",0,1,1,"24h_vs_4h"
"ENSMUSG00000049076",0,1,1,"24h_vs_4h"
"ENSMUSG00000033918",0,1,1,"24h_vs_4h"
"ENSMUSG00000069729",0,1,1,"24h_vs_4h"
"ENSMUSG00000012017",0,1,1,"24h_vs_4h"
"ENSMUSG00000038160",0,1,1,"24h_vs_4h"
"ENSMUSG00000037013",0,1,1,"24h_vs_4h"
"ENSMUSG00000024259",0,1,1,"24h_vs_4h"
"ENSMUSG00000036103",0,1,1,"24h_vs_4h"
"ENSMUSG00000036775",0,1,1,"24h_vs_4h"
"ENSMUSG00000058624",0,1,1,"24h_vs_4h"
"ENSMUSG00000002625",0,1,1,"24h_vs_4h"
"ENSMUSG00000056612",0,1,1,"24h_vs_4h"
"ENSMUSG00000025225",0,1,1,"24h_vs_4h"
"ENSMUSG00000024927",0,1,1,"24h_vs_4h"
"ENSMUSG00000034108",0,1,1,"24h_vs_4h"
"ENSMUSG00000024926",0,1,1,"24h_vs_4h"
"ENSMUSG00000024516",0,1,1,"24h_vs_4h"
"ENSMUSG00000057561",0,1,1,"24h_vs_4h"
"ENSMUSG00000013465",0,1,1,"24h_vs_4h"
"ENSMUSG00000050953",0,1,1,"24h_vs_4h"
"ENSMUSG00000066151",0,1,1,"24h_vs_4h"
"ENSMUSG00000038957",0,1,1,"24h_vs_4h"
"ENSMUSG00000000440",0,1,1,"24h_vs_4h"
"ENSMUSG00000020226",0,1,1,"24h_vs_4h"
"ENSMUSG00000022035",0,1,1,"24h_vs_4h"
"ENSMUSG00000032834",0,1,1,"24h_vs_4h"
"ENSMUSG00000015143",0,1,1,"24h_vs_4h"
"ENSMUSG00000034889",0,1,1,"24h_vs_4h"
"ENSMUSG00000060681",0,1,1,"24h_vs_4h"
"ENSMUSG00000034621",0,1,1,"24h_vs_4h"
"ENSMUSG00000042446",0,1,1,"24h_vs_4h"
"ENSMUSG00000057637",0,1,1,"24h_vs_4h"
"ENSMUSG00000033326",0,1,1,"24h_vs_4h"
"ENSMUSG00000044700",0,1,1,"24h_vs_4h"
"ENSMUSG00000025583",0,1,1,"24h_vs_4h"
"ENSMUSG00000025531",0,1,1,"24h_vs_4h"
"ENSMUSG00000031153",0,1,1,"24h_vs_4h"
"ENSMUSG00000039069",0,1,1,"24h_vs_4h"
"ENSMUSG00000027282",0,1,1,"24h_vs_4h"
"ENSMUSG00000033792",0,1,1,"24h_vs_4h"
