"ensembl_gene_id","logFC","P.Value","adj.P.Val"
"ENSMUSG00000018707",0.327234335194394,5.35738483122639e-06,0.000357240161245869
"ENSMUSG00000023044",0.605412427558143,5.47214179268933e-06,0.000359446209397399
"ENSMUSG00000031781",0.713563465675715,5.66650579119179e-06,0.000366739588044633
"ENSMUSG00000027823",0.433746973927089,6.07761864103666e-06,0.000387646371582643
"ENSMUSG00000029610",0.417456939951798,6.27756516526943e-06,0.000394679489890725
"ENSMUSG00000054717",0.556190670238525,7.24992432749706e-06,0.000440052893248407
"ENSMUSG00000001891",0.57469649537413,7.26847681788044e-06,0.000440052893248407
"ENSMUSG00000035284",0.159202723032472,7.34783198865397e-06,0.000440052893248407
"ENSMUSG00000025503",0.507152223718833,7.39920793010272e-06,0.000440052893248407
"ENSMUSG00000033105",-0.239092565439627,7.65572944551407e-06,0.000449238203862766
"ENSMUSG00000032418",0.617945986343802,8.01930392283724e-06,0.000464381007426404
"ENSMUSG00000025190",0.677092747186059,8.27034085460489e-06,0.000468136666567721
"ENSMUSG00000028691",0.547203347083073,8.29690070263173e-06,0.000468136666567721
"ENSMUSG00000032504",0.321168938099309,8.66360367738982e-06,0.000482639490939147
"ENSMUSG00000025982",-0.260413673223141,8.94087105488281e-06,0.000491859668906741
"ENSMUSG00000022234",0.44407419941189,9.41501133523361e-06,0.00051154894921436
"ENSMUSG00000028656",0.548691814468739,9.64927662585567e-06,0.000517883736955985
"ENSMUSG00000068739",0.543108476460173,1.00138056552449e-05,0.000530972996249794
"ENSMUSG00000027566",0.398587962422624,1.03056295354975e-05,0.000539941376020528
"ENSMUSG00000015806",0.457739659811867,1.04380974050466e-05,0.000540447843289532
"ENSMUSG00000028811",0.450214885224081,1.05717946178099e-05,0.000541005443174203
"ENSMUSG00000029545",-0.178528747272615,1.07198549744301e-05,0.00054227680163755
"ENSMUSG00000004040",0.474913093308782,1.11737888255509e-05,0.000558816416150562
"ENSMUSG00000036323",0.448467886866371,1.13325626445699e-05,0.000560388856165755
"ENSMUSG00000061477",0.247589092672669,1.19330957898849e-05,0.000583528384125373
"ENSMUSG00000003500",3.58348397241017,1.22050991591544e-05,0.000590270784609215
"ENSMUSG00000063904",0.518409199486612,1.23479858208522e-05,0.000590690060843157
"ENSMUSG00000021417",-0.275964113802036,1.26334972736629e-05,0.000597849693563338
"ENSMUSG00000018932",0.427644816759816,1.3028983829441e-05,0.000598047844875246
"ENSMUSG00000030417",0.453090778664546,1.30413917695343e-05,0.000598047844875246
"ENSMUSG00000028495",0.377928250351601,1.31502911528716e-05,0.000598047844875246
"ENSMUSG00000033335",0.348479130699044,1.33958494917313e-05,0.000598047844875246
"ENSMUSG00000028273",0.460534482316479,1.33970026924921e-05,0.000598047844875246
"ENSMUSG00000027293",0.473805459356814,1.3458896750037e-05,0.000598047844875246
"ENSMUSG00000020534",0.505019534668659,1.3588908086236e-05,0.000598047844875246
"ENSMUSG00000020936",0.396387191494288,1.41531273719518e-05,0.000616308308454617
"ENSMUSG00000071072",0.532222437109574,1.44729632081066e-05,0.000616308308454617
"ENSMUSG00000030246",0.69796622199171,1.45193272084843e-05,0.000616308308454617
"ENSMUSG00000030630",0.464482431937359,1.45639772959055e-05,0.000616308308454617
"ENSMUSG00000040731",0.527735332917189,1.48523458498278e-05,0.000622525467477067
"ENSMUSG00000033059",0.577722159138549,1.5406160357237e-05,0.000639245196238886
"ENSMUSG00000020114",0.448415331242256,1.55417486929245e-05,0.000639245196238886
"ENSMUSG00000020476",0.468276651949417,1.58929600349755e-05,0.000647638121425251
"ENSMUSG00000030738",0.327052568426399,1.62309471898192e-05,0.000651877136186577
"ENSMUSG00000024493",0.553260707440032,1.62932253988919e-05,0.000651877136186577
"ENSMUSG00000063273",0.425142189273064,1.66286460987934e-05,0.000659303346673782
"ENSMUSG00000039509",-0.271343703758259,1.70551116743825e-05,0.000670174522133548
"ENSMUSG00000022789",0.6746496811908,1.72857956424931e-05,0.000672350141633606
"ENSMUSG00000021585",1.24060398643827,1.74160227553354e-05,0.000672350141633606
"ENSMUSG00000018921",-0.783228306006773,1.77189273007936e-05,0.000677616187351113
"ENSMUSG00000025410",0.400858948571102,1.78603675829878e-05,0.000677616187351113
"ENSMUSG00000028419",3.00613050812799,1.80609398511549e-05,0.000678153199541663
"ENSMUSG00000018965",0.466738864917655,1.82011853311999e-05,0.000678153199541663
"ENSMUSG00000009293",-3.77080181546096,1.83367940798586e-05,0.000678153199541663
"ENSMUSG00000020361",0.476493910832737,1.93068763668567e-05,0.000689960545025336
"ENSMUSG00000020914",-0.292888716465637,1.932700335072e-05,0.000689960545025336
"ENSMUSG00000037416",2.61492408907854,1.93845904584277e-05,0.000689960545025336
"ENSMUSG00000016664",0.459086988095091,1.93937977629579e-05,0.000689960545025336
"ENSMUSG00000022451",0.44537534744957,1.94675076284751e-05,0.000689960545025336
"ENSMUSG00000027429",0.395651492776636,1.95966980522988e-05,0.000689960545025336
